class;aa_000;ae_000;af_000;ag_000;ag_001;ag_002;ag_003;ag_004;ag_005;ag_006;ag_007;ag_008;ag_009;ah_000;ai_000;aj_000;al_000;am_0;an_000;ao_000;ap_000;aq_000;ar_000;as_000;at_000;au_000;av_000;ax_000;ay_000;ay_001;ay_002;ay_003;ay_004;ay_005;ay_006;ay_007;ay_008;ay_009;az_000;az_001;az_002;az_003;az_004;az_005;az_006;az_007;az_008;az_009;ba_000;ba_001;ba_002;ba_003;ba_004;ba_005;ba_006;ba_007;ba_008;ba_009;bb_000;bc_000;bd_000;be_000;bf_000;bg_000;bh_000;bi_000;bj_000;dl_000;dm_000;dn_000;do_000;dp_000;dq_000;dr_000;ds_000;dt_000;du_000;dv_000;dx_000;dy_000;dz_000;ea_000;eb_000;ee_000;ee_001;ee_002;ee_003;ee_004;ee_005;ee_006;ee_007;ee_008;ee_009;ef_000;eg_000
neg;8;0;0;0;0;0;0;16;2638;2328;0;0;0;1652;0;0;0;0;4224;2148;15312;352;0;0;0;0;6;0;0;0;0;0;0;0;0;1062;3920;0;1146;6;40;26;24;3740;0;0;0;0;3698;190;124;242;544;68;110;6;0;0;19564;0;2;0;0;1652;156;13522;1776;0;0;154;0;0;628;166;88;22;1440;174;0;12;0;0;0;3466;1336;56;34;72;16;2;0;0;0;0;0
neg;29528;0;0;0;0;0;15488;950194;1360746;1055826;403988;38416;1908;1632866;0;0;822;1188;3348994;2906444;660088;415584;0;0;69506;0;1292;282;0;0;0;0;0;601312;1708060;1510186;7008;0;2418;2674;4270;5774;62688;2729056;1019686;0;0;0;2433196;373810;135140;102610;91054;86974;100548;156288;130628;216318;4009948;12;1386;70;2;1632866;44750;370122;288956;0;0;22872;11588;5094;0;0;107330;16206;16865120;1821920;110740;90198;0;0;0;1668516;759466;733702;186714;202048;80628;64300;121692;9500;0;0;0
neg;40688;0;0;3382;49536;464206;1142216;126446;119066;491680;109866;9816;514;1172194;0;0;0;0;2149510;1794422;462582;324338;0;0;0;0;172;58;0;0;0;0;0;77772;878186;1559254;1516;0;4246;1982;1766;5278;269882;2233450;124;0;0;0;352248;831334;306198;262892;227812;172690;140256;145812;72378;5108;2612306;34;244;170;6;1172194;35962;216986;242442;0;0;22956;35362;12986;0;0;58116;10418;6846080;690870;42298;568;0;0;688670;320352;367558;329814;192744;435728;275390;193042;126308;250482;25310;0;0
neg;24836;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na;na
neg;2;0;0;0;0;0;0;54;4684;3032;0;0;0;2814;0;0;0;0;5880;3372;15092;712;0;0;0;0;12;18;0;0;0;0;0;0;0;1062;6708;0;1024;34;40;36;306;6328;2;0;0;0;6478;356;176;136;24;34;78;354;118;16;20996;2;8;2;0;2814;206;12358;2700;0;0;190;0;0;862;412;126;32;1380;318;8872;92;0;0;0;5722;1724;242;34;36;10;2;0;0;0;0;0
neg;8;0;0;0;0;0;0;3330;1586;848;0;0;0;1380;0;154;1476;2502;11470;11750;6268;140;0;0;0;0;8;0;0;0;0;0;0;0;0;1258;4506;0;886;8;10;16;88;4756;0;0;0;0;4406;666;50;204;26;38;58;282;22;12;19234;0;0;0;2;1380;104;4560;1652;0;0;142;0;0;0;0;48;16;160;118;0;0;0;0;0;4188;1462;38;8;20;10;6;32;0;0;0;0
neg;6820;16;30;0;0;0;0;2188;67398;247926;56712;0;0;159830;0;0;0;0;365036;340452;48054;19368;0;0;0;0;274;716;0;1170;5808;5088;15602;16366;134392;103680;92118;0;2178;204;224;436;1996;369116;70;0;0;0;128346;220886;20806;3194;436;406;144;6;0;0;413154;10;4;198;0;159830;3406;31176;16814;0;0;1766;1846;580;560;252;5828;1276;2703940;270292;5122;224;0;0;5819200;27662;32670;24162;20470;79970;120348;63920;4594;378;50;0;0
pos;72504;0;0;0;244;178226;1249396;3813464;4876588;1202196;80186;5892;1154;na;na;na;na;na;na;na;na;na;0;na;na;na;6488;1414;0;0;0;0;0;0;605072;8238656;2563618;0;8592;7120;15282;23666;1102276;10250396;14;0;0;0;7118800;2398182;787330;396066;243178;157416;110850;103378;72600;19546;na;366;234;90;4;na;na;na;na;0;0;na;42400;7362;0;0;339296;53004;88760;10772;0;0;0;0;1550150;5935440;2161030;1432098;372252;527514;358274;332818;284178;3742;0;0;0
neg;31584;0;0;0;0;0;0;5132;224342;1137264;441630;20652;8826;979894;0;230;0;0;1753272;1580370;260310;110272;0;0;0;0;2462;696;0;0;0;0;0;0;623682;1212088;2076;0;4374;1112;1780;1724;504436;1299522;24898;0;0;0;553598;351216;158736;123398;109768;119892;142230;220776;58134;98;2014564;0;90;116;238;979894;22646;105900;153344;0;0;14240;33086;6542;0;0;48926;12506;3800;902;0;0;0;0;1810200;300396;333092;120964;55178;141606;117522;96250;89924;426088;156826;0;0
neg;34314;0;0;0;0;0;832;266990;912394;639404;309416;4508;0;1073918;0;174;8220;12720;2041308;1942054;164528;70202;0;0;0;0;0;0;0;0;0;0;0;23372;1019820;903402;186950;0;3348;364;746;604;1534;2126928;20;0;0;0;637116;434352;197806;158568;148458;153098;157992;166142;77320;2692;2214628;0;62;248;174;1073918;16578;81566;82430;0;0;8764;33844;6196;0;0;86310;14202;2487400;775312;0;0;0;0;5386210;217794;352992;340520;163132;311184;263442;173418;117524;191450;2088;0;0
neg;42048;0;0;0;0;0;0;748;670704;1531674;410882;15822;456;1260732;0;0;0;0;2282398;1963916;583400;267466;0;0;0;0;0;0;0;0;0;0;0;141766;1632646;805956;49918;0;4096;1860;4424;15584;23144;2578414;2756;8;0;0;1144232;458594;243468;179382;142536;121344;164242;176328;160;0;2866270;32;2878;288;152;1260732;43982;402416;180332;0;0;23140;41912;9718;0;0;113818;19020;7539040;1034478;0;0;0;0;2227640;274516;327438;337646;209048;745972;674272;44680;11100;5600;14;0;0
neg;29650;0;0;0;0;0;0;276;138498;1174032;791300;126454;15508;950426;0;0;0;0;1963218;1648024;385566;260952;0;0;10220;0;3628;618;0;0;0;0;0;31352;1662200;136458;416058;0;2286;1708;1510;1502;29706;2207766;1590;0;0;0;975052;349534;135678;99082;75112;67690;180686;363234;0;0;2349256;520;1174;450;6;950426;28394;162654;222018;0;0;16998;26134;5264;0;0;70190;10210;1753380;234364;0;0;0;0;182560;489242;449482;234910;116284;232946;272818;347412;102838;136;0;0;0
neg;43528;0;0;0;0;0;0;54346;1376198;1082598;126620;6548;0;1147002;0;0;0;0;2379680;2073118;534600;268548;0;0;0;0;382;120;0;0;0;0;0;10250;884950;596152;1154958;0;1454;578;926;1372;41558;2599940;482;0;0;0;643982;785012;274544;201708;150790;117530;157876;314764;104;0;2914632;30;336;682;36;1147002;29720;320604;211512;0;0;15750;21864;13674;0;0;45534;18518;6521660;705970;1659478;2814;0;0;3825250;391964;401312;269598;164272;301232;252368;202152;156894;462260;44258;0;0
neg;29794;0;0;0;0;0;0;830;142892;1441030;770238;157790;15818;1044476;0;0;0;0;2219096;1808610;604106;355804;0;0;3080;0;1266;216;0;0;0;0;0;195000;2112532;219906;1160;0;3372;2176;4036;5156;137146;2376576;136;0;0;0;1132960;385702;121166;96608;80632;78452;144352;488554;172;0;2823810;24;32;1140;72;1044476;32138;315622;287064;0;0;21552;30548;10992;0;0;46464;7882;8919380;3990640;0;0;0;0;28793060;780054;424472;288390;149474;291316;189894;128250;90384;174748;11616;0;0
neg;1306;0;0;0;0;0;2090;68086;11528;3886;0;0;0;30178;0;0;6324;10524;73066;66344;22212;6578;0;0;0;0;80;24;0;0;0;0;0;0;0;22386;63204;0;318;264;318;360;64348;19982;0;0;0;0;25444;21984;32332;3810;860;322;194;578;66;0;101674;6;6;60;2;30178;930;8700;13356;0;0;832;0;0;24142;7882;1046;332;260340;26026;1658;78;0;0;306600;23390;8774;3752;986;1362;1548;2648;43130;0;0;0;0
neg;10;0;0;0;0;0;1720;230;1104;984;0;0;0;1194;0;0;450;742;11720;10936;3556;298;0;0;0;0;18;18;0;0;0;0;0;0;0;0;4038;0;1300;6;4;10;12;1182;946;466;112;0;2228;848;108;68;220;40;402;58;12;54;15736;0;2;20;0;1194;120;2362;1184;0;0;104;0;0;300;30;20;18;2220;228;548;64;0;0;0;2380;1314;294;26;24;0;0;0;0;0;0;0
neg;11002;0;0;0;0;0;0;1014;22066;1941584;613992;1208;0;1257522;0;0;0;0;2416240;2077284;497914;272650;0;0;17260;0;11344;2674;0;0;0;0;0;33112;2540442;5218;1092;0;5456;2246;2160;4448;17140;2546648;1752;14;0;0;1757498;384398;146066;96002;72668;61624;61450;158;0;0;2914718;110;188;1670;184;1257522;43900;216106;280864;0;0;24246;920;180;0;0;69906;10618;4386320;633898;1401182;27140;0;0;1388600;1103878;1324560;35234;8330;53264;43728;9806;790;274;0;0;0
neg;45482;0;0;0;0;0;0;1402;287332;1910402;619652;31556;302;1303214;0;0;0;0;2523804;2162850;462860;313548;0;0;0;0;734;282;0;0;0;0;0;87490;1786012;633640;343504;0;2986;2832;6462;11492;98530;2727934;410;0;0;0;904360;643014;301500;253348;230112;201006;225094;92212;0;0;2987100;198;650;424;14;1303214;44864;286422;175868;0;0;27392;53588;23116;0;0;77896;15984;9313680;958778;0;0;0;0;6328810;277900;439436;445862;229672;479250;533430;373756;58624;12282;434;0;0
neg;1882;0;0;0;0;0;1036;69838;108550;12428;1450;534;0;79726;0;0;4826;8516;183964;160284;52364;21772;0;0;0;0;44;160;0;0;0;0;0;0;4028;145414;44394;0;280;158;282;2986;2134;186878;1118;0;0;0;115928;24858;11932;8704;6144;4640;3280;4596;3134;10620;241238;160;72;308;0;79726;2680;24698;27408;0;0;1622;970;130;460256;64910;7850;1010;559560;58552;196982;1478;0;0;0;73340;37636;21678;8168;12286;6622;21012;13008;86;0;0;0
neg;770;na;na;0;0;0;2172;26890;108572;61938;94340;2984;0;116426;104412;0;2902;11386;128086;106050;217308;20480;na;0;0;0;na;na;0;0;0;0;0;0;0;52666;244230;0;9880;4090;38702;35510;51266;152668;3614;1042;96;28;216312;51302;12232;5838;3800;2824;2400;1782;274;132;348500;na;na;na;na;116426;2826;51816;163242;na;na;2034;na;na;na;na;na;na;na;na;na;na;na;na;na;208614;61640;14684;2728;4330;2102;590;2208;0;0;na;na
neg;79088;0;0;0;0;0;0;17102;1783876;3914914;634036;40676;1912;2793604;0;42;0;0;5201602;3909834;1682914;1091252;0;0;0;0;1882;2696;0;0;0;0;0;83978;6293638;14888;12;0;6292;1424;2146;3400;61700;6314738;2816;0;0;0;2669430;1343044;543958;468024;356908;312520;638328;60304;0;0;6886766;26;832;140;20;2793604;120628;895772;782162;0;0;73128;87910;46186;19392670;3815378;188284;47696;21840500;2217288;35748;80830;0;0;303700;798626;1703616;1666980;715976;870968;390634;154502;57768;33424;22;0;0
neg;39570;0;0;0;0;0;0;8370;850112;1935336;375228;11268;152;1856932;0;0;0;0;2703578;2213518;793624;406578;0;0;4654;0;2056;264;0;0;0;0;0;171298;1650244;1122424;236500;0;10938;8124;14472;1604880;1378604;163448;0;0;0;0;701688;714652;237244;269016;251968;220878;284922;421982;77578;538;3498004;28;260;180;196;1856932;55166;393162;387712;na;na;38134;40580;10108;284639902;2318966;108498;18262;135520;44176;5676;30344;0;0;na;519258;819218;579644;276380;516542;268794;150076;45372;5182;0;0;0
neg;82896;0;0;0;0;0;0;1918;241294;2981746;1605198;156946;3488;2057520;0;0;0;0;4582980;4136978;791480;397002;0;0;0;0;248;104;0;0;0;0;0;28630;1809188;2454042;698730;0;1722;754;1982;111124;3974504;900474;30;0;0;0;1646442;1110426;508360;392548;291856;219738;296438;524782;0;0;5374914;14;26;78;8;2057520;55906;558336;232252;0;0;28256;80758;15882;0;0;173640;40070;755700;142610;0;0;0;0;2895910;800262;637748;505992;247360;484324;402470;453222;506780;947582;4850;0;0
neg;31152;0;0;0;0;0;0;5082;779328;977934;122248;6858;162;881060;0;0;0;0;1690144;1425144;397782;208440;0;0;0;0;3072;462;0;0;0;0;0;23846;1608002;186652;73112;0;2270;758;1380;17796;1178926;689922;560;0;0;0;472402;464600;165596;127614;103218;86846;131616;339194;526;0;2088650;104;148;60;24;881060;25078;220050;176758;0;0;14662;29364;4992;0;0;53680;7418;747280;165218;0;0;0;0;1151320;219914;367930;188886;95780;202468;190350;185206;141138;265518;34422;0;0
neg;874;0;0;0;0;0;0;54;49522;52172;9122;0;0;43336;0;0;0;0;129446;114250;42706;6046;0;0;0;0;8;30;0;0;0;0;0;0;0;28168;82702;0;1670;216;214;158;160;664;107788;0;0;0;72894;10620;8328;7324;3568;2682;1660;2358;1320;116;172294;4;10;130;0;43336;1058;31460;11044;0;0;946;0;0;0;0;0;0;0;0;0;0;0;0;0;64170;8550;4560;1794;4304;7430;9930;10096;36;0;0;0
neg;1836;0;0;0;0;0;0;66;26426;72104;1502;0;0;46846;0;0;0;0;96930;89402;12860;4810;0;0;0;0;30;26;0;0;0;0;0;11106;71476;3668;13848;0;126;40;42;38;9980;89868;4;0;0;0;44596;38008;10994;5396;720;244;140;0;0;0;109824;82;516;124;0;46846;1052;6162;6672;0;0;510;250;98;0;0;1174;246;362860;36634;0;0;0;0;836810;8134;8796;5238;2490;8028;67122;290;0;0;0;0;0
neg;49630;0;0;0;0;0;0;140720;1358532;1378512;260034;21686;178;1301482;0;0;0;0;2875434;2547740;503952;277552;0;0;0;0;396;192;0;0;0;0;0;83140;2149730;740698;186094;0;2530;588;1718;99624;2085696;969318;188;0;0;0;740030;1060168;252000;198632;168598;148908;163938;405508;21880;0;3380020;1088;42;914;38;1301482;33036;301632;201032;0;0;18556;40818;16224;0;0;61096;11862;10373160;1118672;10260;10296;0;0;296130;342112;615550;428358;201318;398788;316714;527902;140498;172938;15484;0;0
neg;38016;0;0;0;0;0;0;600;44810;1778518;836798;23178;0;1236554;0;0;0;0;2662690;2426782;310050;198550;0;0;0;0;1062;240;0;0;0;0;0;212;812476;643548;1227668;0;2164;376;560;716;26522;2651882;1684;0;0;0;919032;636242;364160;268948;197474;148912;140004;9132;0;0;2972948;0;400;92;4;1236554;33838;155032;154558;0;0;17002;18568;9294;0;0;78136;20890;7702400;786352;0;0;0;0;974140;432018;534278;351540;194988;406226;319432;184390;113950;144250;2832;0;0
neg;1260;0;0;0;0;0;0;84;7760;62772;280;0;0;28822;0;0;0;0;67320;59568;15706;5004;0;0;0;0;22;14;0;0;0;0;0;0;39738;30028;1130;0;1192;22;32;40;736;68862;12;0;0;0;27506;26816;10292;4178;1306;436;362;0;0;0;83038;0;226;18;0;28822;1082;7468;8208;0;0;522;1188;438;0;0;2190;314;403980;40806;0;0;0;0;260610;7060;6218;2940;888;9404;44120;266;0;0;0;0;0
neg;1456;0;0;0;0;4062;41036;44816;13374;22922;0;0;0;30712;0;0;23978;34200;67934;81822;47332;2164;2;0;0;0;80;58;0;0;0;0;0;0;0;55860;70350;0;22784;128;220;186;530;73178;5086;24088;10;0;81590;25866;4062;2212;1772;1082;926;7028;1632;40;139382;48;18;86;0;30712;1068;26432;20528;0;0;1234;22;4;6634;2420;1116;224;660;200;0;64;0;0;456380;39246;10386;4358;1556;17970;17934;24852;9888;20;0;0;0
neg;6;0;0;0;0;0;0;2;0;2722;0;0;0;722;0;36;0;0;13510;12474;6862;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2724;0;1280;12;12;16;8;134;1262;0;0;0;1732;110;42;46;166;68;326;170;10;54;20386;4;4;8;0;722;78;5988;814;0;0;84;0;0;240;258;0;2;1160;314;0;18;0;0;0;2102;430;52;10;20;34;36;40;0;0;0;0
neg;16;0;0;0;0;0;0;976;3022;2994;0;0;0;3390;0;0;0;0;12356;9204;7736;1044;0;0;0;0;32;60;0;0;0;0;0;0;0;2912;4080;0;130;18;292;706;28;3838;1980;0;0;0;5368;484;164;108;76;48;202;230;184;128;20116;2;6;0;0;3390;158;4806;2892;0;0;174;0;0;1228;624;62;26;11460;1132;19348;16;0;0;0;4710;1838;292;38;66;22;26;0;0;0;0;0
neg;44;0;0;0;0;0;0;794;15916;5816;0;0;0;8974;0;36;0;0;26640;17330;56832;1280;0;0;0;0;34;16;0;0;0;0;0;0;0;0;22526;0;1900;582;1216;2144;1254;7162;8268;0;0;0;19310;1372;632;214;698;244;50;6;0;0;83570;2;4;42;0;8974;726;48446;8318;0;0;680;0;0;0;0;416;92;0;0;0;0;0;0;0;16254;4850;1014;82;98;108;120;0;0;0;0;0
neg;211666;na;na;0;0;0;0;35644;1634118;8631952;3724806;43238;0;5873588;628810;0;0;0;8809758;5915568;5408836;2874992;na;0;0;0;na;na;0;0;0;0;0;28230;2952092;8009420;3080016;0;7364;7418;10150;23770;5352956;8666710;1384;6;0;0;6030292;1918202;1020054;856958;725592;766390;1296572;1410912;44564;222;14218776;na;na;na;na;5873588;389150;1804450;3597348;na;na;250308;na;na;na;na;na;na;na;na;na;na;na;na;na;2740866;2045880;1489192;769304;1519714;1369402;1448256;1243786;1427524;15834;na;na
neg;1538;0;0;0;0;0;0;156;11654;59862;32022;0;0;39876;0;60;0;0;115396;103866;16810;7002;0;0;0;0;284;90;0;0;0;0;0;0;42928;60766;0;0;198;52;54;88;29522;73652;128;0;0;0;52914;39088;8186;2552;514;216;130;94;0;0;132280;6;290;782;0;39876;1248;6786;9962;0;0;692;296;86;0;0;1686;346;1760;272;0;0;0;0;527780;20868;13478;5944;2230;6570;54054;426;106;18;0;0;0
neg;812;0;0;0;0;0;0;5368;42472;1172;0;0;0;20302;0;0;1584;2434;42988;40054;7424;1806;0;0;0;0;30;118;0;0;0;0;0;0;0;6866;42146;0;1100;28;28;28;60;47712;56;0;0;0;12488;32210;3018;434;118;90;142;454;58;0;52032;14;6;2;0;20302;530;1704;5686;0;0;422;80;10;0;0;902;186;1640;164;0;0;0;0;0;7624;7102;2460;760;1502;7400;14728;7436;0;0;0;0
neg;902;0;0;0;0;0;402;46652;17158;71030;8660;0;0;63108;0;0;2936;4028;145340;137096;35854;3194;0;0;0;0;44;90;0;0;0;0;0;0;0;48312;95590;0;1724;126;182;152;822;137162;3734;0;0;0;105942;11206;10108;7722;3594;2516;1100;828;546;340;184254;28;22;2;0;63108;1150;26496;8836;0;0;992;190;34;0;0;1302;236;0;0;0;0;0;0;0;96556;7942;4380;2088;6830;6788;6540;12592;186;0;0;0
neg;1072;0;0;0;0;0;0;0;0;0;0;0;0;27196;0;0;9650;15844;63848;58116;26150;6210;0;0;0;0;28;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99746;20;8;8;0;27196;750;9274;16532;0;0;990;18;18;0;0;1166;264;423720;42424;0;0;0;0;72470;0;0;0;0;0;0;0;0;0;0;0;0
neg;15854;0;0;0;0;0;0;29700;834888;480442;29406;0;0;581450;0;0;652;1148;1374436;1267904;144466;85392;0;0;0;0;256;74;0;0;0;0;0;0;5414;766824;602198;0;804;262;554;2092;5270;1363812;1642;0;0;0;615972;307432;181820;82654;56528;41186;30538;22172;10628;25506;1519746;1202;1462;656;2;581450;14710;68880;75244;0;0;6970;200;130;0;0;56660;8978;4905980;491576;0;0;0;0;0;292782;341504;178248;68544;290978;62314;97224;42830;12;0;0;0
neg;44770;0;0;0;0;0;0;2340;247752;2103098;649488;74892;1306;1498192;0;0;0;0;2801516;2567024;337042;205824;0;0;0;0;0;0;0;0;0;0;0;44032;1380694;514336;1139814;0;2102;1120;2698;696692;1882264;493262;734;4;0;0;1284090;507928;301954;243674;221216;519992;22;0;0;0;3138852;0;162;726;220;1498192;34740;153016;182984;0;0;15622;30342;7512;0;0;77460;14936;2081640;421612;0;0;0;0;4769100;818304;337854;245888;115342;243548;245404;330242;342846;398968;480;0;0
neg;120656;0;0;0;0;0;0;13160;1325268;4595328;1728152;4266;0;4426670;31942;124;0;0;6331822;5082108;2119142;1045604;0;0;0;0;0;0;0;0;0;0;0;0;1952528;5209358;504288;0;8998;9296;25454;67974;4810274;2743920;242;10;6;0;2645032;1381854;733216;474442;336936;297184;384904;792336;545078;75192;8452086;216;256;2718;874;4426670;163436;1126698;981488;0;0;114022;57288;10094;0;0;208540;38326;8603740;2342690;0;0;0;0;4396140;557864;1604934;1085328;477164;1806720;1274752;427110;178612;242332;11358;0;0
neg;40392;0;0;0;0;0;0;11676;503898;1870850;152430;734;0;1292738;0;0;0;0;2207244;1911702;804424;261530;0;0;0;0;0;0;0;0;0;0;0;35110;956360;709960;838158;0;2590;732;1352;1252;18728;2514760;168;6;0;0;811192;767278;322552;229878;161992;158226;88462;8;0;0;3011846;0;2;68;240;1292738;48116;594056;207218;0;0;21992;32496;6602;0;0;129744;22102;3193960;556354;0;0;0;0;39352330;343292;366950;281636;167774;389468;355468;340172;228352;66476;0;0;0
neg;42700;0;0;0;0;0;0;722;146374;1581982;671640;28526;2970;1245216;0;86;0;0;2148100;1912714;367014;210346;0;0;0;0;306;554;0;0;0;0;0;19388;1030838;1013022;368966;0;1120;658;1346;57722;1972772;398578;18;0;0;0;775092;547776;238444;210428;177596;148034;136648;198102;94;0;2515250;654;530;838;0;1245216;37622;178942;186900;0;0;17058;32356;7214;0;0;83072;16648;621940;113384;0;0;0;0;41700180;307848;348794;196484;97702;218142;202692;243528;239650;571872;5502;0;0
neg;12494;0;0;0;0;0;82030;592604;68906;1384;0;0;0;288732;0;110;48148;67568;637154;625166;128526;38702;0;0;0;0;136;262;0;0;0;0;0;0;180;512218;232526;0;4180;226;260;438;55498;684322;0;0;0;0;171736;235614;160254;75240;33704;20134;13268;14628;20318;28;814032;670;1032;500;0;288732;6914;69368;58906;0;0;4410;1514;810;371534;75204;8144;1472;1720;172;772790;92;0;0;0;156044;56720;29132;18002;48326;32512;356176;47966;46;0;0;0
neg;40576;0;0;0;0;0;0;14582;591682;1564484;402426;7700;52;1203292;0;0;0;0;2413660;2217496;284094;152648;0;0;0;0;0;0;0;0;0;0;0;4694;1342042;1216182;18008;0;1570;354;710;20174;1783984;774126;6;2;0;0;701600;843986;290502;249154;211950;164798;117638;1298;0;0;2698290;1126;1036;1580;0;1203292;24974;156652;126272;0;0;13224;0;0;0;0;0;0;0;0;0;0;0;0;1555290;165910;503262;472008;265360;527334;330286;138454;64308;102692;11312;0;0
neg;32564;0;0;0;0;0;0;3000;444412;1323874;245256;88;0;967704;0;0;0;0;1929820;1757214;255716;129866;0;0;0;0;0;0;0;0;0;0;0;86864;1216268;415282;298216;0;3094;1056;1242;1942;813592;1194146;1558;0;0;0;848110;295770;166788;125164;104714;107342;151870;164454;49958;2460;2186022;228;632;380;18;967704;19282;129118;125118;0;0;11152;51392;8358;0;0;77990;11622;4532620;616904;0;0;0;0;3628680;151068;393648;265410;146790;335982;382174;180534;79058;79682;2284;0;0
neg;38018;0;0;0;0;0;0;438;119482;1282714;812874;90482;5902;943092;0;0;0;0;2174564;1952274;393012;185028;0;0;0;0;264;104;0;0;0;0;0;0;516294;1582704;212894;0;3740;3330;10530;42318;1972808;279148;16;2;0;0;653450;574120;191866;157434;134368;118354;182638;289858;9792;12;2567858;418;260;456;24;943092;22350;269116;122842;0;0;12462;25452;10630;0;0;50222;10756;6266460;777362;0;0;0;0;0;393474;289904;245058;118444;235630;209980;212500;197286;384074;25542;0;0
neg;1380;0;0;0;0;0;678;76824;36976;6440;0;0;0;53806;0;0;4662;7996;121442;114648;30378;3992;0;0;0;0;32;0;0;0;0;0;0;0;0;10282;110636;0;1560;92;46;80;214;116608;922;1396;0;0;65130;34172;11228;4030;3018;1974;1034;284;48;0;156590;8;4;30;0;53806;1230;18476;11776;0;0;972;156;28;0;0;2184;506;0;0;0;0;0;0;380970;48142;15754;5412;2322;3752;2590;4160;37976;810;0;0;0
neg;59616;0;0;0;0;0;0;468;68414;2307676;2124048;192612;28134;2262820;0;106;0;0;4045952;3304876;1159566;642410;0;0;7844;0;2502;368;0;0;0;0;0;49428;435522;2081144;2155258;0;3446;658;1498;3400;125508;4585292;1550;0;0;0;1451686;1100938;371712;284560;259672;248950;340608;639456;23770;0;5206532;38;388;640;60;2262820;82130;594150;558668;0;0;54658;34036;26624;0;0;72814;20208;10293000;1032372;838164;1290;0;0;2176680;961144;959604;653740;347606;885708;775748;129488;6912;1392;10;0;0
neg;8;0;0;0;0;0;0;28;0;3946;0;0;0;1588;0;64;0;0;13976;12634;2092;340;0;0;0;0;0;0;0;0;0;0;0;0;3974;0;0;0;78;8;24;16;170;3678;0;0;0;0;3508;334;74;24;20;14;0;0;0;0;16070;0;2;0;0;1588;104;876;1206;0;0;86;0;2;0;0;86;24;2040;420;16840;18;0;0;0;2506;1326;138;4;0;0;0;0;0;0;0;0
neg;6730;0;0;0;0;0;0;6144;222048;145334;4474;0;0;174108;0;0;0;0;362852;340622;42786;15784;0;0;0;0;246;186;0;852;4436;4534;7854;20296;122962;89790;127276;0;1968;62;78;96;798;374998;0;0;0;0;141382;204216;22974;6898;1554;852;124;0;0;0;405698;16;40;570;0;174108;3792;20898;21762;0;0;1620;764;204;135432;35466;6454;1568;0;0;114;278;0;0;5730220;40536;44850;23576;11644;27236;127650;25042;75196;2270;0;0;0
neg;169332;na;na;0;0;0;0;161314;3784528;6448322;1006100;7764;1650;3964844;792;0;720;1430;9570278;8563848;2688300;943460;na;0;0;0;na;na;0;0;0;0;0;3137114;7859700;356376;56484;0;12434;13634;23730;341248;7641232;3377370;26;0;0;0;4769456;1730228;953774;798794;803000;945100;1139762;269158;400;0;12260860;na;na;na;na;3964844;100726;1589802;1093058;na;na;57536;na;na;na;na;na;na;na;na;na;na;na;na;na;1355500;2217362;1417988;890784;2470886;1902848;971724;166738;15524;320;na;na
neg;2868;0;0;0;0;0;0;6564;119090;28644;0;0;0;79194;0;0;0;0;146622;134534;25332;6860;0;0;0;0;246;66;0;0;0;0;0;0;39602;4382;110314;0;2590;1154;470;252;11464;138360;8;0;0;0;28360;82492;33266;7088;2086;592;318;94;2;0;172016;50;10;144;0;79194;1682;15108;9492;0;0;1086;284;68;0;0;1606;538;587120;60376;7958;6;0;0;1867860;11842;10452;5516;3142;25978;97198;160;10;0;0;0;0
neg;53898;0;0;0;0;0;0;60908;1581832;1459554;108026;3654;0;1363964;0;16650;1880;4170;2854150;2463606;843820;308632;0;0;0;0;332;978;0;0;0;0;0;0;52958;975692;2185324;0;3602;4334;5492;9054;423194;2768296;2;0;0;0;882942;1379448;479164;174028;89748;57918;46992;72134;31268;332;3700544;1592;878;990;2;1363964;42284;551236;286872;0;0;24328;21068;7806;7216672;1035280;129242;19492;37875220;3956988;136022;57926;0;0;13898280;351408;488154;395834;179010;323076;236398;289016;886236;64842;0;0;0
neg;29072;0;0;0;0;0;0;226;186298;1283282;300904;1992;0;854600;0;0;0;0;1639164;1531684;186076;83480;0;0;0;0;0;0;0;0;0;0;0;9006;827276;256040;680380;0;3216;1408;2716;3370;951334;810652;6;0;0;0;721958;290978;209620;161444;116992;93758;89618;81346;6988;0;1825408;158;122;310;22;854600;15982;81876;103636;0;0;7132;22374;5508;0;0;59684;9094;3054900;377016;0;0;0;0;28072000;268512;206758;164594;92246;221146;277254;282978;174740;84352;122;0;0
neg;20;2;2;0;0;0;502;5444;2728;3502;0;0;0;4680;0;92;1644;7062;13830;11852;42386;782;0;0;0;0;30;40;0;0;0;0;0;0;0;1068;11108;0;1292;30;28;40;34;436;9032;936;348;0;10326;480;130;274;136;130;346;172;36;146;57902;0;0;8;0;4680;240;38446;3864;0;0;286;0;0;728;410;108;36;2260;244;0;12;0;0;0;9524;2082;164;36;88;72;92;118;0;0;0;0
